sample,total_count,population,count,percentage
sample07641,87949.0,nk_cell,13501.0,15.3509
sample07642,100418.0,b_cell,9201.0,9.1627
sample07642,100418.0,cd4_t_cell,32764.0,32.6276
sample07642,100418.0,cd8_t_cell,26238.0,26.1288
sample07642,100418.0,monocyte,25693.0,25.5861
sample07642,100418.0,nk_cell,6522.0,6.4949
sample07643,103147.0,b_cell,10702.0,10.3755
sample07643,103147.0,cd4_t_cell,31321.0,30.3654
sample07643,103147.0,cd8_t_cell,29609.0,28.7056
sample07643,103147.0,monocyte,17999.0,17.4499
sample07643,103147.0,nk_cell,13516.0,13.1036
sample07644,107169.0,b_cell,9853.0,9.1939
sample07644,107169.0,cd4_t_cell,29065.0,27.1207
sample07644,107169.0,cd8_t_cell,28862.0,26.9313
sample07644,107169.0,monocyte,21349.0,19.9209
sample07644,107169.0,nk_cell,18040.0,16.8332
sample07645,100782.0,b_cell,7949.0,7.8873
sample07645,100782.0,cd4_t_cell,25375.0,25.1781
sample07645,100782.0,cd8_t_cell,28925.0,28.7006
sample07645,100782.0,monocyte,21735.0,21.5664
sample07645,100782.0,nk_cell,16798.0,16.6677
sample07646,96494.0,b_cell,7663.0,7.9414
sample07646,96494.0,cd4_t_cell,27933.0,28.9479
sample07646,96494.0,cd8_t_cell,23556.0,24.4119
sample07646,96494.0,monocyte,17992.0,18.6457
sample07646,96494.0,nk_cell,19350.0,20.0531
sample07647,94533.0,b_cell,11096.0,11.7377
sample07647,94533.0,cd4_t_cell,34651.0,36.6549
sample07647,94533.0,cd8_t_cell,20193.0,21.3608
sample07647,94533.0,monocyte,14361.0,15.1915
sample07647,94533.0,nk_cell,14232.0,15.0551
sample07648,108878.0,b_cell,7773.0,7.1392
sample07648,108878.0,cd4_t_cell,30557.0,28.0654
sample07648,108878.0,cd8_t_cell,27325.0,25.0969
sample07648,108878.0,monocyte,33588.0,30.8492
sample07648,108878.0,nk_cell,9635.0,8.8494
sample07649,96059.0,b_cell,6605.0,6.876
sample07649,96059.0,cd4_t_cell,18604.0,19.3673
sample07649,96059.0,cd8_t_cell,18161.0,18.9061
sample07649,96059.0,monocyte,34127.0,35.5271
sample07649,96059.0,nk_cell,18562.0,19.3235
sample07650,93609.0,b_cell,10186.0,10.8814
sample07650,93609.0,cd4_t_cell,22370.0,23.8973
sample07650,93609.0,cd8_t_cell,28932.0,30.9073
sample07650,93609.0,monocyte,15116.0,16.148
sample07650,93609.0,nk_cell,17005.0,18.166
sample07651,95851.0,b_cell,9535.0,9.9477
sample07651,95851.0,cd4_t_cell,26520.0,27.6679
sample07651,95851.0,cd8_t_cell,25482.0,26.585
sample07651,95851.0,monocyte,19250.0,20.0833
sample07651,95851.0,nk_cell,15064.0,15.7161
sample07652,97415.0,b_cell,7306.0,7.4999
sample07652,97415.0,cd4_t_cell,33830.0,34.7277
sample07652,97415.0,cd8_t_cell,22156.0,22.7439
sample07652,97415.0,monocyte,17389.0,17.8504
sample07652,97415.0,nk_cell,16734.0,17.1781
sample07653,89517.0,b_cell,8798.0,9.8283
sample07653,89517.0,cd4_t_cell,24663.0,27.5512
sample07653,89517.0,cd8_t_cell,21646.0,24.1809
sample07653,89517.0,monocyte,20482.0,22.8806
sample07653,89517.0,nk_cell,13928.0,15.5591
sample07654,93506.0,b_cell,7955.0,8.5075
sample07654,93506.0,cd4_t_cell,36807.0,39.3632
sample07654,93506.0,cd8_t_cell,21826.0,23.3418
sample07654,93506.0,monocyte,17642.0,18.8672
sample07654,93506.0,nk_cell,9276.0,9.9202
sample07655,90225.0,b_cell,7664.0,8.4943
sample07655,90225.0,cd4_t_cell,33125.0,36.7138
sample07655,90225.0,cd8_t_cell,21163.0,23.4558
sample07655,90225.0,monocyte,12514.0,13.8698
sample07655,90225.0,nk_cell,15759.0,17.4663
sample07656,95736.0,b_cell,6284.0,6.5639
sample07656,95736.0,cd4_t_cell,33166.0,34.6432
sample07656,95736.0,cd8_t_cell,25006.0,26.1197
sample07656,95736.0,monocyte,14052.0,14.6779
sample07656,95736.0,nk_cell,17228.0,17.9953
sample07657,107271.0,b_cell,15017.0,13.9991
sample07657,107271.0,cd4_t_cell,26807.0,24.99
sample07657,107271.0,cd8_t_cell,26444.0,24.6516
sample07657,107271.0,monocyte,25398.0,23.6765
sample07657,107271.0,nk_cell,13605.0,12.6828
sample07658,100443.0,b_cell,6279.0,6.2513
sample07658,100443.0,cd4_t_cell,32868.0,32.723
sample07658,100443.0,cd8_t_cell,20082.0,19.9934
sample07658,100443.0,monocyte,19560.0,19.4737
sample07658,100443.0,nk_cell,21654.0,21.5585
sample07659,103432.0,b_cell,8967.0,8.6695
sample07659,103432.0,cd4_t_cell,34203.0,33.0681
sample07659,103432.0,cd8_t_cell,25682.0,24.8298
sample07659,103432.0,monocyte,18902.0,18.2748
sample07659,103432.0,nk_cell,15678.0,15.1578
sample07660,100993.0,b_cell,10732.0,10.6265
sample07660,100993.0,cd4_t_cell,32230.0,31.9131
sample07660,100993.0,cd8_t_cell,18284.0,18.1042
sample07660,100993.0,monocyte,20291.0,20.0915
sample07660,100993.0,nk_cell,19456.0,19.2647
sample07661,100001.0,b_cell,8997.0,8.9969
sample07661,100001.0,cd4_t_cell,28196.0,28.1957
sample07661,100001.0,cd8_t_cell,25714.0,25.7137
sample07661,100001.0,monocyte,23312.0,23.3118
sample07661,100001.0,nk_cell,13782.0,13.7819
sample07662,92382.0,b_cell,7110.0,7.6963
sample07662,92382.0,cd4_t_cell,36663.0,39.6863
sample07662,92382.0,cd8_t_cell,14521.0,15.7184
sample07662,92382.0,monocyte,17210.0,18.6292
sample07662,92382.0,nk_cell,16878.0,18.2698
sample07663,102141.0,b_cell,9008.0,8.8192
sample07663,102141.0,cd4_t_cell,30853.0,30.2063
sample07663,102141.0,cd8_t_cell,29877.0,29.2507
sample07663,102141.0,monocyte,23257.0,22.7695
sample07663,102141.0,nk_cell,9146.0,8.9543
sample07664,100436.0,b_cell,10306.0,10.2613
sample07664,100436.0,cd4_t_cell,33869.0,33.722
sample07664,100436.0,cd8_t_cell,23882.0,23.7783
sample07664,100436.0,monocyte,18852.0,18.7702
sample07664,100436.0,nk_cell,13527.0,13.4683
sample07665,92218.0,b_cell,6171.0,6.6918
sample07665,92218.0,cd4_t_cell,23990.0,26.0144
sample07665,92218.0,cd8_t_cell,29551.0,32.0447
sample07665,92218.0,monocyte,23328.0,25.2966
sample07665,92218.0,nk_cell,9178.0,9.9525
sample07666,100105.0,b_cell,6430.0,6.4233
sample07666,100105.0,cd4_t_cell,26822.0,26.7939
sample07666,100105.0,cd8_t_cell,33328.0,33.293
sample07666,100105.0,monocyte,23859.0,23.834
sample07666,100105.0,nk_cell,9666.0,9.6559
sample07667,112151.0,b_cell,17745.0,15.8224
sample07667,112151.0,cd4_t_cell,30475.0,27.1732
sample07667,112151.0,cd8_t_cell,25924.0,23.1153
sample07667,112151.0,monocyte,23138.0,20.6311
sample07667,112151.0,nk_cell,14869.0,13.258
sample07668,88266.0,b_cell,4100.0,4.6451
sample07668,88266.0,cd4_t_cell,27044.0,30.6392
sample07668,88266.0,cd8_t_cell,28738.0,32.5584
sample07668,88266.0,monocyte,18042.0,20.4405
sample07668,88266.0,nk_cell,10342.0,11.7169
sample07669,93628.0,b_cell,5830.0,6.2268
sample07669,93628.0,cd4_t_cell,28686.0,30.6383
sample07669,93628.0,cd8_t_cell,24455.0,26.1193
sample07669,93628.0,monocyte,20232.0,21.6089
sample07669,93628.0,nk_cell,14425.0,15.4067
sample07670,94154.0,b_cell,8660.0,9.1977
sample07670,94154.0,cd4_t_cell,30045.0,31.9105
sample07670,94154.0,cd8_t_cell,26370.0,28.0073
sample07670,94154.0,monocyte,11442.0,12.1524
sample07670,94154.0,nk_cell,17637.0,18.7321
sample07671,104556.0,b_cell,6662.0,6.3717
sample07671,104556.0,cd4_t_cell,35842.0,34.2802
sample07671,104556.0,cd8_t_cell,19124.0,18.2907
sample07671,104556.0,monocyte,28268.0,27.0362
sample07671,104556.0,nk_cell,14660.0,14.0212
sample07672,110429.0,b_cell,6533.0,5.916
sample07672,110429.0,cd4_t_cell,32924.0,29.8146
sample07672,110429.0,cd8_t_cell,33522.0,30.3562
sample07672,110429.0,monocyte,24496.0,22.1826
sample07672,110429.0,nk_cell,12954.0,11.7306
sample07673,99878.0,b_cell,4942.0,4.948
sample07673,99878.0,cd4_t_cell,32770.0,32.81
sample07673,99878.0,cd8_t_cell,25045.0,25.0756
sample07673,99878.0,monocyte,21716.0,21.7425
sample07673,99878.0,nk_cell,15405.0,15.4238
sample07674,99767.0,b_cell,8870.0,8.8907
sample07674,99767.0,cd4_t_cell,35211.0,35.2932
sample07674,99767.0,cd8_t_cell,20032.0,20.0788
sample07674,99767.0,monocyte,20701.0,20.7493
sample07674,99767.0,nk_cell,14953.0,14.9879
sample07675,98448.0,b_cell,7482.0,7.6
sample07675,98448.0,cd4_t_cell,37311.0,37.8992
sample07675,98448.0,cd8_t_cell,21474.0,21.8125
sample07675,98448.0,monocyte,20301.0,20.621
sample07675,98448.0,nk_cell,11880.0,12.0673
sample07676,97725.0,b_cell,7832.0,8.0143
sample07676,97725.0,cd4_t_cell,22500.0,23.0238
sample07676,97725.0,cd8_t_cell,28778.0,29.4479
sample07676,97725.0,monocyte,19921.0,20.3848
sample07676,97725.0,nk_cell,18694.0,19.1292
sample07677,99240.0,b_cell,12433.0,12.5282
sample07677,99240.0,cd4_t_cell,33850.0,34.1092
sample07677,99240.0,cd8_t_cell,23235.0,23.4129
sample07677,99240.0,monocyte,14449.0,14.5597
sample07677,99240.0,nk_cell,15273.0,15.39
sample07678,96708.0,b_cell,6697.0,6.925
sample07678,96708.0,cd4_t_cell,40550.0,41.9303
sample07678,96708.0,cd8_t_cell,22592.0,23.361
sample07678,96708.0,monocyte,15606.0,16.1372
sample07678,96708.0,nk_cell,11263.0,11.6464
sample07679,94537.0,b_cell,7999.0,8.4612
sample07679,94537.0,cd4_t_cell,40092.0,42.4088
sample07679,94537.0,cd8_t_cell,23118.0,24.4539
sample07679,94537.0,monocyte,7894.0,8.3502
sample07679,94537.0,nk_cell,15434.0,16.3259
sample07680,107784.0,b_cell,6582.0,6.1067
sample07680,107784.0,cd4_t_cell,28998.0,26.9038
sample07680,107784.0,cd8_t_cell,27153.0,25.1921
sample07680,107784.0,monocyte,21304.0,19.7655
sample07680,107784.0,nk_cell,23747.0,22.032
sample07681,94335.0,b_cell,9824.0,10.414
sample07681,94335.0,cd4_t_cell,29482.0,31.2525
sample07681,94335.0,cd8_t_cell,20171.0,21.3823
sample07681,94335.0,monocyte,14863.0,15.7556
sample07681,94335.0,nk_cell,19995.0,21.1957
sample07682,90808.0,b_cell,7075.0,7.7912
sample07682,90808.0,cd4_t_cell,31302.0,34.4705
sample07682,90808.0,cd8_t_cell,22608.0,24.8965
sample07682,90808.0,monocyte,15712.0,17.3024
sample07682,90808.0,nk_cell,14111.0,15.5394
sample07683,93104.0,b_cell,14392.0,15.458
sample07683,93104.0,cd4_t_cell,23938.0,25.711
sample07683,93104.0,cd8_t_cell,19962.0,21.4405
sample07683,93104.0,monocyte,20234.0,21.7327
sample07683,93104.0,nk_cell,14578.0,15.6578
sample07684,96613.0,b_cell,7193.0,7.4452
sample07684,96613.0,cd4_t_cell,36218.0,37.4877
sample07684,96613.0,cd8_t_cell,18314.0,18.956
sample07684,96613.0,monocyte,22731.0,23.5279
sample07684,96613.0,nk_cell,12157.0,12.5832
sample07685,91999.0,b_cell,4181.0,4.5446
sample07685,91999.0,cd4_t_cell,29847.0,32.4427
sample07685,91999.0,cd8_t_cell,21436.0,23.3003
sample07685,91999.0,monocyte,22189.0,24.1187
sample07685,91999.0,nk_cell,14346.0,15.5936
sample07686,100972.0,b_cell,8604.0,8.5212
sample07686,100972.0,cd4_t_cell,41471.0,41.0718
sample07686,100972.0,cd8_t_cell,21083.0,20.88
sample07686,100972.0,monocyte,14836.0,14.6932
sample07686,100972.0,nk_cell,14978.0,14.8338
sample07687,100007.0,b_cell,8871.0,8.8704
sample07687,100007.0,cd4_t_cell,31665.0,31.6628
sample07687,100007.0,cd8_t_cell,27961.0,27.959
sample07687,100007.0,monocyte,18037.0,18.0357
sample07687,100007.0,nk_cell,13473.0,13.4721
sample07688,105166.0,b_cell,7496.0,7.1278
sample07688,105166.0,cd4_t_cell,35167.0,33.4395
sample07688,105166.0,cd8_t_cell,27520.0,26.1682
sample07688,105166.0,monocyte,14196.0,13.4987
sample07688,105166.0,nk_cell,20787.0,19.7659
sample07689,97206.0,b_cell,8387.0,8.6281
sample07689,97206.0,cd4_t_cell,35520.0,36.541
sample07689,97206.0,cd8_t_cell,21365.0,21.9791
sample07689,97206.0,monocyte,14191.0,14.5989
sample07689,97206.0,nk_cell,17743.0,18.253
sample07690,109657.0,b_cell,8254.0,7.5271
sample07690,109657.0,cd4_t_cell,36702.0,33.4698
sample07690,109657.0,cd8_t_cell,25042.0,22.8367
sample07690,109657.0,monocyte,23083.0,21.0502
sample07690,109657.0,nk_cell,16576.0,15.1162
sample07691,110983.0,b_cell,17473.0,15.7439
sample07691,110983.0,cd4_t_cell,41330.0,37.2399
sample07691,110983.0,cd8_t_cell,26534.0,23.9082
sample07691,110983.0,monocyte,14296.0,12.8813
sample07691,110983.0,nk_cell,11350.0,10.2268
sample07692,95952.0,b_cell,10654.0,11.1035
sample07692,95952.0,cd4_t_cell,25302.0,26.3694
sample07692,95952.0,cd8_t_cell,24695.0,25.7368
sample07692,95952.0,monocyte,19465.0,20.2862
sample07692,95952.0,nk_cell,15836.0,16.5041
sample07693,98856.0,b_cell,6404.0,6.4781
sample07693,98856.0,cd4_t_cell,19474.0,19.6994
sample07693,98856.0,cd8_t_cell,22089.0,22.3446
sample07693,98856.0,monocyte,26998.0,27.3104
sample07693,98856.0,nk_cell,23891.0,24.1675
sample07694,107752.0,b_cell,13405.0,12.4406
sample07694,107752.0,cd4_t_cell,29440.0,27.322
sample07694,107752.0,cd8_t_cell,38884.0,36.0866
sample07694,107752.0,monocyte,12430.0,11.5357
sample07694,107752.0,nk_cell,13593.0,12.6151
sample07695,104188.0,b_cell,10333.0,9.9176
sample07695,104188.0,cd4_t_cell,36057.0,34.6076
sample07695,104188.0,cd8_t_cell,24743.0,23.7484
sample07695,104188.0,monocyte,19666.0,18.8755
sample07695,104188.0,nk_cell,13389.0,12.8508
sample07696,95679.0,b_cell,6934.0,7.2471
sample07696,95679.0,cd4_t_cell,25289.0,26.4311
sample07696,95679.0,cd8_t_cell,28570.0,29.8603
sample07696,95679.0,monocyte,15772.0,16.4843
sample07696,95679.0,nk_cell,19114.0,19.9772
sample07697,91716.0,b_cell,8231.0,8.9744
sample07697,91716.0,cd4_t_cell,32674.0,35.6252
sample07697,91716.0,cd8_t_cell,22011.0,23.9991
sample07697,91716.0,monocyte,13925.0,15.1827
sample07697,91716.0,nk_cell,14875.0,16.2185
sample07698,104236.0,b_cell,8555.0,8.2073
sample07698,104236.0,cd4_t_cell,30418.0,29.1819
sample07698,104236.0,cd8_t_cell,29413.0,28.2177
sample07698,104236.0,monocyte,12794.0,12.2741
sample07698,104236.0,nk_cell,23056.0,22.119
sample07699,104553.0,b_cell,10571.0,10.1107
sample07699,104553.0,cd4_t_cell,27072.0,25.8931
sample07699,104553.0,cd8_t_cell,29434.0,28.1522
sample07699,104553.0,monocyte,22139.0,21.1749
sample07699,104553.0,nk_cell,15337.0,14.6691
sample07700,108119.0,b_cell,12877.0,11.91
sample07700,108119.0,cd4_t_cell,22535.0,20.8428
sample07700,108119.0,cd8_t_cell,34744.0,32.135
sample07700,108119.0,monocyte,18635.0,17.2356
sample07700,108119.0,nk_cell,19328.0,17.8766
sample07701,96211.0,b_cell,6733.0,6.9982
sample07701,96211.0,cd4_t_cell,25844.0,26.8618
sample07701,96211.0,cd8_t_cell,18158.0,18.8731
sample07701,96211.0,monocyte,25981.0,27.0042
sample07701,96211.0,nk_cell,19495.0,20.2628
sample07702,94677.0,b_cell,9173.0,9.6887
sample07702,94677.0,cd4_t_cell,31012.0,32.7556
sample07702,94677.0,cd8_t_cell,17256.0,18.2262
sample07702,94677.0,monocyte,17164.0,18.129
sample07702,94677.0,nk_cell,20072.0,21.2005
sample07703,97664.0,b_cell,6680.0,6.8398
sample07703,97664.0,cd4_t_cell,26247.0,26.8748
sample07703,97664.0,cd8_t_cell,18994.0,19.4483
sample07703,97664.0,monocyte,22524.0,23.0627
sample07703,97664.0,nk_cell,23219.0,23.7744
sample07704,103696.0,b_cell,12311.0,11.8722
sample07704,103696.0,cd4_t_cell,26223.0,25.2883
sample07704,103696.0,cd8_t_cell,27208.0,26.2382
sample07704,103696.0,monocyte,21218.0,20.4617
sample07704,103696.0,nk_cell,16736.0,16.1395
sample07705,99086.0,b_cell,7975.0,8.0486
sample07705,99086.0,cd4_t_cell,36784.0,37.1233
sample07705,99086.0,cd8_t_cell,19878.0,20.0614
sample07705,99086.0,monocyte,16662.0,16.8157
sample07705,99086.0,nk_cell,17787.0,17.9511
sample07706,106640.0,b_cell,7607.0,7.1333
sample07706,106640.0,cd4_t_cell,37021.0,34.7159
sample07706,106640.0,cd8_t_cell,26239.0,24.6052
sample07706,106640.0,monocyte,18834.0,17.6613
sample07706,106640.0,nk_cell,16939.0,15.8843
sample07707,89960.0,b_cell,5445.0,6.0527
sample07707,89960.0,cd4_t_cell,28475.0,31.653
sample07707,89960.0,cd8_t_cell,23402.0,26.0138
sample07707,89960.0,monocyte,19684.0,21.8808
sample07707,89960.0,nk_cell,12954.0,14.3997
sample07708,99665.0,b_cell,7365.0,7.3898
sample07708,99665.0,cd4_t_cell,35155.0,35.2732
sample07708,99665.0,cd8_t_cell,20994.0,21.0646
sample07708,99665.0,monocyte,23236.0,23.3141
sample07708,99665.0,nk_cell,12915.0,12.9584
sample07709,103119.0,b_cell,9787.0,9.491
sample07709,103119.0,cd4_t_cell,41704.0,40.4426
sample07709,103119.0,cd8_t_cell,20626.0,20.0021
sample07709,103119.0,monocyte,20312.0,19.6976
sample07709,103119.0,nk_cell,10690.0,10.3667
sample07710,96856.0,b_cell,20129.0,20.7824
sample07710,96856.0,cd4_t_cell,22357.0,23.0827
sample07710,96856.0,cd8_t_cell,25467.0,26.2937
sample07710,96856.0,monocyte,13037.0,13.4602
sample07710,96856.0,nk_cell,15866.0,16.381
sample07711,104373.0,b_cell,8315.0,7.9666
sample07711,104373.0,cd4_t_cell,35880.0,34.3767
sample07711,104373.0,cd8_t_cell,21550.0,20.6471
sample07711,104373.0,monocyte,24062.0,23.0539
sample07711,104373.0,nk_cell,14566.0,13.9557
sample07712,105842.0,b_cell,10534.0,9.9526
sample07712,105842.0,cd4_t_cell,36537.0,34.5203
sample07712,105842.0,cd8_t_cell,30972.0,29.2625
sample07712,105842.0,monocyte,16295.0,15.3956
sample07712,105842.0,nk_cell,11504.0,10.869
sample07713,98741.0,b_cell,6724.0,6.8097
sample07713,98741.0,cd4_t_cell,33021.0,33.442
sample07713,98741.0,cd8_t_cell,23711.0,24.0133
sample07713,98741.0,monocyte,20960.0,21.2273
sample07713,98741.0,nk_cell,14325.0,14.5077
sample07714,109573.0,b_cell,8173.0,7.459
sample07714,109573.0,cd4_t_cell,24638.0,22.4855
sample07714,109573.0,cd8_t_cell,35085.0,32.0197
sample07714,109573.0,monocyte,23230.0,21.2005
sample07714,109573.0,nk_cell,18447.0,16.8354
sample07715,98450.0,b_cell,5074.0,5.1539
sample07715,98450.0,cd4_t_cell,39445.0,40.066
sample07715,98450.0,cd8_t_cell,25416.0,25.8162
sample07715,98450.0,monocyte,13257.0,13.4657
sample07715,98450.0,nk_cell,15258.0,15.4982
sample07716,90593.0,b_cell,8415.0,9.2888
sample07716,90593.0,cd4_t_cell,32969.0,36.3924
sample07716,90593.0,cd8_t_cell,23695.0,26.1554
sample07716,90593.0,monocyte,16150.0,17.827
sample07716,90593.0,nk_cell,9364.0,10.3363
sample07717,95703.0,b_cell,15402.0,16.0935
sample07717,95703.0,cd4_t_cell,22690.0,23.7088
sample07717,95703.0,cd8_t_cell,26030.0,27.1987
sample07717,95703.0,monocyte,18518.0,19.3494
sample07717,95703.0,nk_cell,13063.0,13.6495
sample07718,89647.0,b_cell,9882.0,11.0232
sample07718,89647.0,cd4_t_cell,25898.0,28.8889
sample07718,89647.0,cd8_t_cell,32892.0,36.6906
sample07718,89647.0,monocyte,13710.0,15.2933
sample07718,89647.0,nk_cell,7265.0,8.104
sample07719,107118.0,b_cell,8886.0,8.2955
sample07719,107118.0,cd4_t_cell,25674.0,23.968
sample07719,107118.0,cd8_t_cell,33680.0,31.442
sample07719,107118.0,monocyte,20395.0,19.0398
sample07719,107118.0,nk_cell,18483.0,17.2548
sample07720,93114.0,b_cell,12537.0,13.4641
sample07720,93114.0,cd4_t_cell,28059.0,30.134
sample07720,93114.0,cd8_t_cell,21922.0,23.5432
sample07720,93114.0,monocyte,17868.0,19.1894
sample07720,93114.0,nk_cell,12728.0,13.6693
sample07721,111522.0,b_cell,5299.0,4.7515
sample07721,111522.0,cd4_t_cell,30522.0,27.3686
sample07721,111522.0,cd8_t_cell,33913.0,30.4092
sample07721,111522.0,monocyte,24108.0,21.6173
sample07721,111522.0,nk_cell,17680.0,15.8534
sample07722,92462.0,b_cell,7025.0,7.5977
sample07722,92462.0,cd4_t_cell,29720.0,32.1429
sample07722,92462.0,cd8_t_cell,23473.0,25.3866
sample07722,92462.0,monocyte,21464.0,23.2139
sample07722,92462.0,nk_cell,10780.0,11.6588
sample07723,89478.0,b_cell,9130.0,10.2036
sample07723,89478.0,cd4_t_cell,18707.0,20.9068
sample07723,89478.0,cd8_t_cell,29113.0,32.5365
sample07723,89478.0,monocyte,16591.0,18.542
sample07723,89478.0,nk_cell,15937.0,17.8111
sample07724,104246.0,b_cell,9742.0,9.3452
sample07724,104246.0,cd4_t_cell,26011.0,24.9516
sample07724,104246.0,cd8_t_cell,27131.0,26.0259
sample07724,104246.0,monocyte,28861.0,27.6855
sample07724,104246.0,nk_cell,12501.0,11.9918
sample07725,118260.0,b_cell,9300.0,7.864
sample07725,118260.0,cd4_t_cell,57081.0,48.2674
sample07725,118260.0,cd8_t_cell,13774.0,11.6472
sample07725,118260.0,monocyte,24337.0,20.5792
sample07725,118260.0,nk_cell,13768.0,11.6421
sample07726,92686.0,b_cell,6539.0,7.055
sample07726,92686.0,cd4_t_cell,25839.0,27.878
sample07726,92686.0,cd8_t_cell,23793.0,25.6705
sample07726,92686.0,monocyte,22732.0,24.5258
sample07726,92686.0,nk_cell,13783.0,14.8706
sample07727,95436.0,b_cell,10733.0,11.2463
sample07727,95436.0,cd4_t_cell,27762.0,29.0897
sample07727,95436.0,cd8_t_cell,22045.0,23.0992
sample07727,95436.0,monocyte,19831.0,20.7794
sample07727,95436.0,nk_cell,15065.0,15.7854
sample07728,108322.0,b_cell,14733.0,13.6011
sample07728,108322.0,cd4_t_cell,31976.0,29.5194
sample07728,108322.0,cd8_t_cell,23089.0,21.3152
sample07728,108322.0,monocyte,20193.0,18.6416
sample07728,108322.0,nk_cell,18331.0,16.9227
sample07729,93281.0,b_cell,10775.0,11.5511
sample07729,93281.0,cd4_t_cell,26900.0,28.8376
sample07729,93281.0,cd8_t_cell,17483.0,18.7423
sample07729,93281.0,monocyte,17848.0,19.1336
sample07729,93281.0,nk_cell,20275.0,21.7354
sample07730,97893.0,b_cell,9833.0,10.0446
sample07730,97893.0,cd4_t_cell,29133.0,29.76
sample07730,97893.0,cd8_t_cell,22789.0,23.2795
sample07730,97893.0,monocyte,22963.0,23.4572
sample07730,97893.0,nk_cell,13175.0,13.4586
sample07731,92945.0,b_cell,10874.0,11.6994
sample07731,92945.0,cd4_t_cell,33935.0,36.5108
sample07731,92945.0,cd8_t_cell,17308.0,18.6218
sample07731,92945.0,monocyte,19517.0,20.9984
sample07731,92945.0,nk_cell,11311.0,12.1696
sample07732,93766.0,b_cell,9865.0,10.5209
sample07732,93766.0,cd4_t_cell,29020.0,30.9494
sample07732,93766.0,cd8_t_cell,23716.0,25.2928
sample07732,93766.0,monocyte,16711.0,17.822
sample07732,93766.0,nk_cell,14454.0,15.415
sample07733,95838.0,b_cell,11214.0,11.701
sample07733,95838.0,cd4_t_cell,26091.0,27.2241
sample07733,95838.0,cd8_t_cell,27940.0,29.1534
sample07733,95838.0,monocyte,18871.0,19.6905
sample07733,95838.0,nk_cell,11722.0,12.2311
sample07734,94162.0,b_cell,6532.0,6.937
sample07734,94162.0,cd4_t_cell,27195.0,28.8811
sample07734,94162.0,cd8_t_cell,22253.0,23.6327
sample07734,94162.0,monocyte,27881.0,29.6096
sample07734,94162.0,nk_cell,10301.0,10.9397
sample07735,101982.0,b_cell,9907.0,9.7145
sample07735,101982.0,cd4_t_cell,26968.0,26.4439
sample07735,101982.0,cd8_t_cell,31689.0,31.0731
sample07735,101982.0,monocyte,12728.0,12.4806
sample07735,101982.0,nk_cell,20690.0,20.2879
sample07736,97518.0,b_cell,10265.0,10.5263
